Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2020-09-19,24.0,23:38,Saturday,VICTORIA PARK AND OCON,Emergency Services,0,0,S,8476
2020-09-19,63.0,01:19,Saturday,ATLANTIC AND KING,Security,0,0,N,8347
2020-09-20,511.0,02:58,Sunday,BATHURST AND KING,Emergency Services,8,15,N,1036
2020-09-20,325.0,04:00,Sunday,QUEEN AND CARLAW,Emergency Services,0,0,S,8687
2020-09-20,43.0,04:24,Sunday,KENNEDY STATION,Emergency Services,30,60,,8701
2020-09-20,86.0,06:35,Sunday,MEADOWVALE AND STEELES,Mechanical,10,20,S,8697
2020-09-20,127.0,07:57,Sunday,TOWNSLEY LOOP,Mechanical,25,50,E,1140
2020-09-20,32.0,08:06,Sunday,EGLINTON WEST STATION,Mechanical,24,37,W,1065
2020-09-20,35.0,08:45,Sunday,JANE AND CHALKFARM DRI,Security,10,20,N,3239
2020-09-20,63.0,09:01,Sunday,WILSON GARAGE,Mechanical,8,16,S,8209
2020-09-20,47.0,09:04,Sunday,LANSDOWNE AND RIDEAU,Road Blocked - NON-TTC Collision,38,48,B,0
2020-09-20,134.0,09:04,Sunday,FINCH AND FINCDENE SQU,Mechanical,18,36,N,3407
2020-09-20,42.0,09:19,Sunday,DON MILLS AND MC NICHO,General Delay,246,262,W,8330
2020-09-20,105.0,09:48,Sunday,SHEPPARD WEST STATION,Mechanical,15,30,N,1223
2020-09-20,85.0,10:27,Sunday,SHEPPARD AND GRAND MAR,Collision - TTC,7,15,E,9012
2020-09-20,160.0,10:42,Sunday,WILSON STATION,Vision,26,52,S,1307
2020-09-20,104.0,11:00,Sunday,DUFFERIN AND FINCH,Road Blocked - NON-TTC Collision,122,144,N,0
2020-09-20,105.0,11:00,Sunday,DUFFERIN AND FINCH,Road Blocked - NON-TTC Collision,113,128,S,0
2020-09-20,69.0,11:40,Sunday,WARDEN STATION,Mechanical,20,40,N,8498
2020-09-20,,11:47,Sunday,WILSON GARAGE,Mechanical,23,46,S,8143
2020-09-20,95.0,11:57,Sunday,YORK MILLS STATION,Mechanical,8,15,E,1366
2020-09-20,95.0,11:57,Sunday,YORK MILLS STATION,Mechanical,8,15,E,1366
2020-09-20,36.0,12:02,Sunday,HUMBERWOOD LOOP,Mechanical,5,10,E,3230
2020-09-20,74.0,12:19,Sunday,ST CLAIR STATION,Mechanical,18,36,N,8162
2020-09-20,32.0,12:45,Sunday,EGLINTON AND DUFFERIN,Investigation,0,0,E,1071
2020-09-20,134.0,13:22,Sunday,PROGRESS AND MARKHAM,Mechanical,15,30,S,3475
2020-09-20,108.0,14:29,Sunday,GRANDRAVINE AND DRIFTW,Collision - TTC,9,18,N,3237
2020-09-20,95.0,15:17,Sunday,YORK MILLS AND FENSIDE,Collision - TTC,8,15,E,3434
2020-09-20,73.0,15:41,Sunday,ALBION AND SILVERSTONE,Emergency Services,23,46,E,7943
2020-09-20,64.0,16:39,Sunday,MAIN STATION,Emergency Services,10,20,,3137
2020-09-20,65.0,16:50,Sunday,CASTLE FRANK STATION,Mechanical,15,30,N,8959
2020-09-20,65.0,16:50,Sunday,CASTLE FRANK STATION,Mechanical,15,30,N,8959
2020-09-20,52.0,17:08,Sunday,LAWRENCE AND WESTON,Mechanical,14,28,W,8212
2020-09-20,84.0,17:30,Sunday,SHEPPARD AND BRYANT,Road Blocked - NON-TTC Collision,50,58,W,0
2020-09-20,116.0,18:05,Sunday,KENNEDY STATION,Emergency Services,7,14,,8875
2020-09-20,70.0,18:10,Sunday,DANFORTH AND COXWELL,Security,10,20,W,8852
2020-09-20,24.0,18:25,Sunday,VICTORIA PARK STATION,Security,6,13,,9235
2020-09-20,39.0,20:57,Sunday,SEWELLS AND KENGATE,Road Blocked - NON-TTC Collision,85,105,W,1274
2020-09-20,47.0,21:00,Sunday,LANSDOWNE AND DUNDAS,Security,20,40,S,1614
2020-09-20,70.0,21:02,Sunday,COXWELL AND MORTIMER,Emergency Services,14,28,N,8921
2020-09-20,85.0,21:06,Sunday,SHEPPARD AND PROGRESS,Road Blocked - NON-TTC Collision,52,62,W,0
2020-09-20,63.0,21:35,Sunday,OAKWOOD LOOP- ST CLAIR,Emergency Services,10,20,W,8196
2020-09-20,95.0,22:07,Sunday,KINGSTON RD LOOP AND E,Mechanical,14,26,,3509
2020-09-20,24.0,23:07,Sunday,VICTORIA PARK AND LAWR,Security,0,0,N,8493
2020-09-21,329.0,02:33,Monday,EXHIBITION LOOP,Mechanical,30,60,,1412
2020-09-21,307.0,05:04,Monday,BATHURST AND QUEEN,General Delay,0,0,N,0
2020-09-21,54.0,06:35,Monday,LAWRENCE AND CROCKFORD,Road Blocked - NON-TTC Collision,131,141,W,0
2020-09-21,32.0,07:22,Monday,EGLINTON AND ENNERDALE,Security,3,11,E,1281
2020-09-21,32.0,07:27,Monday,EGLINTON AND ENNERDALE,Security,12,23,,1130
2020-09-21,927.0,08:52,Monday,KIPLING STATION,Mechanical,0,0,,3275
2020-09-21,43.0,09:36,Monday,KENNEDY AND SHEPPARD,Road Blocked - NON-TTC Collision,49,63,S,0
2020-09-21,,10:11,Monday,BLOOR AND LANSDOWNE,Collision - TTC,0,0,E,0
2020-09-21,24.0,10:21,Monday,VICTORIA PARK AND SLOA,Collision - TTC,12,24,S,8521
2020-09-21,94.0,10:31,Monday,WELLESLEY AND CHURCH,Security,15,30,,1097
2020-09-21,41.0,10:35,Monday,IAN MACDONALD ANDSHORE,Mechanical,0,0,S,1560
2020-09-21,29.0,10:47,Monday,DUFFERIN AND DUNDAS,Road Blocked - NON-TTC Collision,30,33,N,9142
2020-09-21,36.0,11:15,Monday,FINCH AND YONGE,Security,5,11,W,9133
2020-09-21,12.0,11:41,Monday,SWANWICK AND VICTORIA,General Delay,0,0,E,8576
2020-09-21,79.0,11:44,Monday,SCARLETT AND EAST,Emergency Services,24,48,S,1052
2020-09-21,116.0,11:51,Monday,MORNIGSIDE AND MILNER,Road Blocked - NON-TTC Collision,39,49,,8692
2020-09-21,100.0,12:55,Monday,GATEWAY AND DON MILLS,Investigation,9,18,S,8917
2020-09-21,95.0,13:04,Monday,YORK MILLS AND DON VAL,Collision - TTC,20,40,W,3535
2020-09-21,61.0,13:08,Monday,BOMBAY LOOP,General Delay,20,33,S,8218
2020-09-21,37.0,13:23,Monday,ISLINGTON STATION,Mechanical,22,44,N,8062
2020-09-21,21.0,13:26,Monday,BRIMLEY AND EGLINTON,Investigation,0,0,N,3486
2020-09-21,57.0,13:31,Monday,MIDLAND AND MARCOS,Investigation,14,28,S,8639
2020-09-21,111.0,14:23,Monday,EAST MALL AND BURNHAMT,Emergency Services,102,110,S,7976
2020-09-21,85.0,14:32,Monday,MEADOWVALE LOOP,Mechanical,7,14,,9072
2020-09-21,165.0,14:51,Monday,YORK MILLS STATION,Management,10,22,,3653
2020-09-21,95.0,15:00,Monday,U OF T SCARBOROUGH - M,Emergency Services,0,0,S,1333
2020-09-21,116.0,15:44,Monday,KENNEDY STATION,Operations - Operator,26,52,E,8823
2020-09-21,110.0,16:04,Monday,LONG BRANCH LOOP,Mechanical,22,44,,7966
2020-09-21,36.0,16:49,Monday,HUMBERWOOD AND PINECON,Collision - TTC,7,14,N,3356
2020-09-21,96.0,17:07,Monday,CARRIER AND HUMBER COL,Emergency Services,88,113,,3329
2020-09-21,25.0,17:20,Monday,DON MILLS AND SHEPPARD,Emergency Services,11,22,N,8679
2020-09-21,91.0,17:22,Monday,VALLEYWOODS AND BROOKB,Collision - TTC,14,28,N,8646
2020-09-21,85.0,17:35,Monday,SHEPPARD AND KENNEDY,Security,13,26,E,3524
2020-09-21,25.0,18:06,Monday,DON MILLS AND LAWRENCE,Mechanical,14,28,N,8812
2020-09-21,34.0,19:23,Monday,EGLINTON AND DON MILLS,Mechanical,7,43,E,8688
2020-09-21,78.0,00:17,Monday,UPPER HIGHLAND CRESCEN,Mechanical,30,60,S,8153
2020-09-21,39.0,01:23,Monday,FINCH AND SANDHURST,Operations - Operator,20,40,E,9006
2020-09-22,60.0,04:41,Tuesday,FINCH STATION,Operations - Operator,24,48,W,3235
2020-09-22,72.0,05:34,Tuesday,PAPE STATION,Mechanical,30,64,S,3158
2020-09-22,39.0,06:25,Tuesday,FINCH AND CHEROKEE,Road Blocked - NON-TTC Collision,13,18,W,0
2020-09-22,999.0,07:26,Tuesday,KIPLING STATION,Operations - Operator,0,0,,8606
2020-09-22,102.0,07:37,Tuesday,MARKHAM AND SCRANTON,Collision - TTC,14,23,N,3136
2020-09-22,35.0,07:38,Tuesday,JANE STATION,Collision - TTC,10,20,,3250
2020-09-22,35.0,08:09,Tuesday,JANE AND FRITH,Security,9,18,S,3629
2020-09-22,999.0,08:14,Tuesday,PAPE STATION,Collision - TTC,0,0,S,8666
2020-09-22,53.0,08:57,Tuesday,STEELES AND DUDLEY,Mechanical,11,22,W,9011
2020-09-22,116.0,10:15,Tuesday,MORNINGSIDE AND BEATH,Collision - TTC,11,22,N,8653
2020-09-22,24.0,10:32,Tuesday,VICTORIA PARK STATION,Mechanical,7,18,N,8523
2020-09-22,133.0,10:51,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,E,3430
2020-09-22,44.0,10:55,Tuesday,KIPLING AND TORLAKE,Mechanical,7,14,W,7922
2020-09-22,130.0,10:55,Tuesday,SCARBOROUGH CENTRE STA,Operations - Operator,21,42,E,3449
2020-09-22,133.0,11:02,Tuesday,SCARBOROUGH TOWN CENTE,Mechanical,11,22,E,3489
2020-09-22,79.0,11:04,Tuesday,PINE AND LAWRENCE,Mechanical,24,48,N,1119
2020-09-22,133.0,11:24,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,E,3475
2020-09-22,43.0,11:25,Tuesday,KENNEDY STATION,Mechanical,10,20,,8680
2020-09-22,39.0,11:30,Tuesday,FINCH AND PAGE,Collision - TTC,5,12,W,3401
2020-09-22,52.0,11:44,Tuesday,LAWRENCE WEST STATION,Mechanical,11,22,E,1213
2020-09-22,133.0,11:45,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,E,3411
2020-09-22,133.0,11:56,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,E,3413
2020-09-22,133.0,11:59,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,E,3418
2020-09-22,129.0,12:48,Tuesday,MCCOWAN AND SHEPPARD,Security,0,0,S,3461
2020-09-22,133.0,12:51,Tuesday,SCARBOROUGH CENTRE STA,Mechanical,11,22,E,3462
2020-09-22,43.0,13:09,Tuesday,KENNEDY STATION,Operations - Operator,10,20,,8696
2020-09-22,34.0,13:17,Tuesday,ST DENNIS AND LINKWOOD,Emergency Services,12,24,S,8878
2020-09-22,54.0,13:21,Tuesday,EGLINTON AND REDPATH,Collision - TTC,12,24,E,8682
2020-09-22,82.0,13:21,Tuesday,ROSEDALE STATION,Operations - Operator,37,0,,0
2020-09-22,165.0,13:42,Tuesday,WILSON AND AGATE,Investigation,12,24,W,3361
2020-09-22,60.0,14:09,Tuesday,STEELES AND JANE,Collision - TTC,10,20,E,3179
2020-09-22,85.0,14:14,Tuesday,MALVERN GARAGE,Mechanical,7,14,E,1559
2020-09-22,17.0,14:25,Tuesday,WARDEN STATION,Collision - TTC,10,20,,8404
2020-09-22,11.0,14:40,Tuesday,BAYVIEW AND HEATHCOTE,Collision - TTC,10,12,S,1367
2020-09-22,600.0,14:49,Tuesday,MARKHAM AND KINGSTON,Security,5,10,N,8544
2020-09-22,104.0,15:04,Tuesday,WILSON STATION,Mechanical,20,40,N,8346
2020-09-22,75.0,15:45,Tuesday,LOWER JARVIS AND QUEEN,Emergency Services,0,0,N,1388
2020-09-22,52.0,16:17,Tuesday,LAWRENCE AND DUFFERIN,Collision - TTC,10,12,E,8328
2020-09-22,39.0,16:47,Tuesday,FINCH STATION,Investigation,7,8,,3443
2020-09-22,63.0,16:57,Tuesday,OSSINGTON AND BLOOR,Emergency Services,33,40,,8164
2020-09-22,94.0,17:04,Tuesday,OSSINGTON AND BLOOR,Emergency Services,26,41,,0
2020-09-22,102.0,17:16,Tuesday,ST CLAIR AND WATER WIL,Mechanical,10,20,E,9213
2020-09-22,85.0,17:27,Tuesday,SHEPPARD AND VICTORIA,Security,7,14,E,3455
2020-09-22,39.0,17:40,Tuesday,FINCH AND MIDDLEFIELD,Road Blocked - NON-TTC Collision,40,46,E,0
2020-09-22,41.0,17:52,Tuesday,1620 KEELE,Mechanical,7,23,S,9044
2020-09-22,60.0,17:53,Tuesday,FINCH STATION,Mechanical,10,20,W,3194
2020-09-22,52.0,17:55,Tuesday,LAWRENCE STATION,Mechanical,7,16,W,1382
2020-09-22,97.0,18:36,Tuesday,YONGE AND STEELES,Mechanical,3,6,S,8218
2020-09-22,95.0,19:02,Tuesday,KINGSTON ROAD LOOP,Emergency Services,9,18,,3437
2020-09-22,21.0,19:39,Tuesday,BRIMLEY AND PROGRESS,General Delay,14,27,S,3472
2020-09-22,113.0,20:19,Tuesday,DANFORTH AND LEYTON,Emergency Services,0,0,W,8534
2020-09-22,24.0,20:36,Tuesday,VICTORIA PARK AND O'C,Security,11,22,S,8470
2020-09-22,91.0,20:41,Tuesday,VALLEYWOODS AND BROOKB,Emergency Services,12,24,W,8693
2020-09-22,97.0,20:49,Tuesday,YONGE AND CASTLEFIELD,Road Blocked - NON-TTC Collision,24,39,N,8201
2020-09-22,24.0,21:09,Tuesday,VICTORIA PARK AND VAN,Road Blocked - NON-TTC Collision,15,30,S,3171
2020-09-22,169.0,21:38,Tuesday,VAN HORNE AND VICTORIA,Road Blocked - NON-TTC Collision,77,107,E,8348
2020-09-22,334.0,21:46,Tuesday,WARDEN AND EGLINTON,General Delay,0,0,,0
2020-09-22,39.0,22:08,Tuesday,FINCH AND MARKHAM,Emergency Services,0,0,S,3402
2020-09-22,24.0,22:48,Tuesday,VICTORIA PARK AND VAN,Road Block - Non-TTC Collision,117,125,S,0
2020-09-22,39.0,22:52,Tuesday,LITTLES AND SEWELLS,Security,0,0,N,3487
2020-09-22,52.0,23:04,Tuesday,LAWRENCE AND WESTON,General Delay,155,173,W,8139
2020-09-22,52.0,23:22,Tuesday,WESTON AND LAWRENCE,General Delay,155,173,,8350
2020-09-22,47.0,23:57,Tuesday,DAVENPORT AND LANSDOWN,Cleaning,10,20,W,1359
2020-09-22,79.0,00:55,Tuesday,WESTON AND LAWRENCE,General Delay,42,56,N,1305
2020-09-22,41.0,01:16,Tuesday,ST CLAIR AND OLD WESTO,Road Blocked - NON-TTC Collision,0,22,N,9020
2020-09-23,341.0,02:00,Wednesday,ST CLAIR AND WESTON,Road Blocked - NON-TTC Collision,0,0,,0
2020-09-23,52.0,05:03,Wednesday,LAWRENCE AND WESTON,General Delay,0,0,B,0
2020-09-23,300.0,05:28,Wednesday,BLOOR AND CASTLE FRANK,Mechanical,10,20,W,7919
2020-09-23,312.0,05:39,Wednesday,ST CLAIR AND KEELE,Road Blocked - NON-TTC Collision,63,83,E,1305
2020-09-23,79.0,05:40,Wednesday,LAWRENCE AND WESTON,General Delay,0,0,,1044
2020-09-23,24.0,05:45,Wednesday,VICTORIA PARK AND SLOA,Mechanical,10,19,S,8550
2020-09-23,29.0,06:38,Wednesday,DUFFERIN AND HALLAM,Security,8,16,N,9025
2020-09-23,79.0,06:41,Wednesday,LAWRENCE AND WESTON,General Delay,35,50,N,1044
2020-09-23,108.0,06:44,Wednesday,PIONEER VILLAGE STATIO,Mechanical,15,30,E,31878
2020-09-23,124.0,06:52,Wednesday,WILSON GARAGE,Mechanical,6,12,,1370
2020-09-23,7.0,07:16,Wednesday,BATHURST AND BAINBRIDG,Emergency Services,8,16,S,8208
2020-09-23,52.0,07:27,Wednesday,LAWRENCE WEST STATION,Mechanical,16,32,,8121
2020-09-23,51.0,08:23,Wednesday,EGLINTON STATION,Mechanical,12,24,,8162
2020-09-23,52.0,08:26,Wednesday,LAWRENCE STATION,Mechanical,11,22,E,1285
2020-09-23,51.0,08:29,Wednesday,EGLINTON STATION,Mechanical,12,24,N,8162
2020-09-23,123.0,08:58,Wednesday,DUNDAS AND SHORNCLIFFE,Mechanical,21,42,E,8092
2020-09-23,87.0,09:23,Wednesday,LUMSDEN AND BARRINGTON,Mechanical,10,20,E,8599
2020-09-23,,10:06,Wednesday,DON MILLS STATION,Operations - Operator,30,60,,0
2020-09-23,47.0,10:09,Wednesday,LANSDOWNE AND COLLEGE,Road Blocked - NON-TTC Collision,19,34,S,0
2020-09-23,11.0,10:29,Wednesday,BAYVIEW AND SHEPPARD,Cleaning,13,26,N,8115
2020-09-23,53.0,13:14,Wednesday,MARKHAM AND PASSMORE,Mechanical,11,22,S,9000
2020-09-23,91.0,13:30,Wednesday,VALLEY WOODS AND YORK,General Delay,14,28,N,8914
2020-09-23,89.0,13:31,Wednesday,WESTON AND WRIGHT,Investigation,14,29,N,9140
2020-09-23,116.0,13:34,Wednesday,MORNINGSIDE AND SEWELL,Mechanical,11,22,S,8732
2020-09-23,43.0,14:23,Wednesday,KENNEDY AND PERTHSHIRE,Collision - TTC,10,20,N,8741
2020-09-23,109.0,14:23,Wednesday,NEPTUNE AND BATHURST,Mechanical,30,60,E,8385
2020-09-23,161.0,14:27,Wednesday,ROGERS AND OAKWOOD,Diversion,32,45,N,0
2020-09-23,88.0,14:29,Wednesday,LAIRD AND ESANDER,Mechanical,10,20,N,1374
2020-09-23,124.0,14:51,Wednesday,LAWRENCE AND MILDENHAL,Emergency Services,9,18,E,8114
2020-09-23,72.0,14:52,Wednesday,PAPE STATION,Mechanical,23,46,,8960
2020-09-23,163.0,15:00,Wednesday,LAWRENCE WEST STATION,Mechanical,12,25,S,1286
2020-09-23,39.0,15:04,Wednesday,FINCH AND GASPE,Security,4,10,E,3461
2020-09-23,52.0,15:09,Wednesday,LAWRENCE STATION,Mechanical,15,30,,8354
2020-09-23,47.0,15:12,Wednesday,LANSDOWNE AND WADE,Mechanical,15,30,N,1263
2020-09-23,121.0,15:20,Wednesday,BERKELEY AND S OF FRON,Mechanical,24,48,N,8513
2020-09-23,23.0,15:50,Wednesday,MAIN STREET STATION,Investigation,10,20,S,8563
2020-09-23,37.0,16:24,Wednesday,ISLINGTON AND ANGLESEY,Collision - TTC,15,30,N,8087
2020-09-23,84.0,16:47,Wednesday,WESTON AND BRADSTOCK,Mechanical,15,30,E,3707
2020-09-23,52.0,17:00,Wednesday,LAWRENCE AND CALEDONIA,Mechanical,16,32,W,8219
2020-09-23,169.0,17:00,Wednesday,SHEPPARD AND HERON'S H,Collision - TTC,30,60,W,1382
2020-09-23,61.0,17:04,Wednesday,AVENUE AND DUNBLAINE,General Delay,1,14,N,8373
2020-09-23,34.0,17:11,Wednesday,EGLINTON AND FALCON,Mechanical,12,24,E,8807
2020-09-23,102.0,17:20,Wednesday,WARDEN STATION,Mechanical,10,20,,8475
2020-09-23,36.0,17:51,Wednesday,TORYORK AND MILVAN,Mechanical,25,50,W,3701
2020-09-23,12.0,18:36,Wednesday,MORNINGSIDE AND MILITA,Mechanical,30,60,,3110
2020-09-23,122.0,18:47,Wednesday,GRAYDON HALL AND DON M,Security,14,28,W,1288
2020-09-23,120.0,19:02,Wednesday,NORTHOVER AND SHEPPARD,Mechanical,30,60,S,3329
2020-09-23,65.0,19:16,Wednesday,PARLIAMENT AND QUEEN,General Delay,103,188,S,9226
2020-09-23,91.0,19:33,Wednesday,WOODBINE AND BARKER,Mechanical,23,46,S,8784
2020-09-23,165.0,19:34,Wednesday,WILSON AND JUST W OF J,Collision - TTC,9,17,W,3630
2020-09-23,53.0,20:00,Wednesday,TAPSCOTT AND SELECT,Mechanical,6,11,S,9058
2020-09-23,117.0,20:25,Wednesday,WILSON GARAGE,Operations - Operator,20,40,,1228
2020-09-23,35.0,20:28,Wednesday,PIONEER VILLAGE STATIO,Security,9,18,,9118
2020-09-23,74.0,20:52,Wednesday,GLEN ECHO LOOP ( MT P,Mechanical,18,36,,1234
2020-09-23,89.0,20:54,Wednesday,WESTON AND EGLINTON,Security,0,0,S,9140
2020-09-23,47.0,21:03,Wednesday,YORKDALE STATION,Mechanical,24,58,S,1412
2020-09-23,75.0,21:06,Wednesday,SOUTH DRIVE AND GLEN R,Operations - Operator,13,26,,1213
2020-09-23,12.0,22:10,Wednesday,KINGSTON AND WARDEN,Road Blocked - NON-TTC Collision,20,40,W,8527
2020-09-23,32.0,22:19,Wednesday,LAWRENCE AND PINE,Mechanical,11,22,E,3732
2020-09-23,82.0,23:30,Wednesday,ROSEDALE STATION,Operations - Operator,460,0,,0
2020-09-23,29.0,00:13,Wednesday,WILSON STATION,Cleaning,8,17,,1261
2020-09-24,52.0,04:55,Thursday,LAWRENCE AND WESTON,General Delay,0,0,B,0
2020-09-24,79.0,05:05,Thursday,LAWRENCE AND WESTON,General Delay,0,0,B,1079
2020-09-24,24.0,05:15,Thursday,VICTORIA PARK AND STEE,Mechanical,101,20,,3122
2020-09-24,84.0,05:27,Thursday,SHEPPARD AND ARROW,Mechanical,6,12,W,3323
2020-09-24,2.0,05:37,Thursday,KEELE STATION,Collision - TTC,0,0,,0
2020-09-24,95.0,05:38,Thursday,ELLESMERE AND WARDEN,Operations - Operator,30,60,E,1550
2020-09-24,26.0,05:40,Thursday,ST GEORGE STATION,Mechanical,30,60,W,1406
2020-09-24,90.0,05:50,Thursday,ST CLAIR WEST STATION,Mechanical,8,15,W,8124
2020-09-24,161.0,06:12,Thursday,OSSINGTON STATION,Mechanical,20,40,W,1085
2020-09-24,35.0,06:42,Thursday,PIONEER VILLAGE STATIO,Mechanical,4,10,N,9131
2020-09-24,60.0,07:05,Thursday,STEELES AND ISLINGTON,Collision - TTC,7,14,E,3181
2020-09-24,15.0,07:11,Thursday,ROYAL YORK AND NORSEMA,Collision - TTC,15,30,N,7934
2020-09-24,169.0,07:14,Thursday,HUNTINGWOOD AND BELGRE,Emergency Services,20,40,W,8305
2020-09-24,129.0,07:15,Thursday,MAJOR MACKENZIE AND MC,Road Block - Non-TTC Collision,90,105,N,0
2020-09-24,109.0,07:24,Thursday,VARNA AND RANEE,General Delay,103,133,,0
2020-09-24,163.0,07:27,Thursday,OAKWOOD AND ST CLAIR,Security,12,25,S,1212
2020-09-24,42.0,07:37,Thursday,FINCH STATION,Mechanical,14,28,E,8393
2020-09-24,121.0,07:38,Thursday,MILL AND TRINITY,Vision,13,28,W,3146
2020-09-24,29.0,07:39,Thursday,WILSON AND DUFFERIN,Mechanical,7,14,W,1107
2020-09-24,60.0,07:40,Thursday,STEELES AND KIPLING,Road Block - Non-TTC Collision,58,65,B,3335
2020-09-24,76.0,07:42,Thursday,CALEDONIA AND LAWRENCE,Mechanical,0,0,N,1242
2020-09-24,11.0,07:46,Thursday,BAYVIEW AND BROADWAY,Operations - Operator,18,36,S,8170
2020-09-24,98.0,08:15,Thursday,SHEPPARD STATION,Operations - Operator,21,42,E,8114
2020-09-24,71.0,08:39,Thursday,INDUSTRY AND TODD BAYL,General Delay,61,70,S,1106
2020-09-24,171.0,08:40,Thursday,TODD BAYLIS AND INDRUS,Road Blocked - NON-TTC Collision,60,80,E,0
2020-09-24,35.0,08:45,Thursday,JANE AND WOOLNER,Mechanical,10,20,N,3357
2020-09-24,129.0,09:48,Thursday,SCARBOROUGH CENTRE STA,Operations - Operator,28,56,,1663
2020-09-24,24.0,10:40,Thursday,VICTORIA PARK STATION,Operations - Operator,20,30,N,9204
2020-09-24,133.0,10:51,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3400
2020-09-24,133.0,11:13,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3415
2020-09-24,133.0,11:34,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3486
2020-09-24,52.0,11:38,Thursday,LAWRENCE AND JEDBURGH,Mechanical,15,30,W,8198
2020-09-24,163.0,11:44,Thursday,LAWRENCE WEST STATION,Security,12,25,N,8131
2020-09-24,133.0,11:55,Thursday,MORNINGSIDE AND FINCH,Cleaning,11,22,W,3554
2020-09-24,133.0,11:56,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3421
2020-09-24,97.0,12:17,Thursday,EGLINTON AND YONGE,Investigation,191,221,B,8370
2020-09-24,133.0,12:18,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3531
2020-09-24,95.0,12:30,Thursday,ELLESMERE AND KINGSTON,Operations - Operator,0,0,E,1341
2020-09-24,98.0,12:42,Thursday,SHEPPARD STATION,Operations - Operator,25,50,W,8395
2020-09-24,133.0,13:02,Thursday,SCARBOROUGH CENTRE STA,Cleaning,11,22,E,3462
2020-09-24,97.0,13:11,Thursday,HILDA AND STEELES,Operations - Operator,30,60,S,8370
2020-09-24,63.0,13:34,Thursday,STRACHAN AND EAST LIBE,Road Blocked - NON-TTC Collision,16,22,S,8338
2020-09-24,160.0,13:42,Thursday,BATHURST AND FINCH,Mechanical,25,50,N,8325
2020-09-24,165.0,13:49,Thursday,WESTON AND STEELES,Mechanical,5,10,E,3254
2020-09-24,7.0,13:53,Thursday,BATHURST AND WILSON,Mechanical,8,16,S,8316
2020-09-24,15.0,13:54,Thursday,THE WEST MALL AND SHER,Collision - TTC,25,50,,8092
2020-09-24,7.0,13:59,Thursday,BATHURST AND WILSON,Mechanical,8,16,S,8316
2020-09-24,36.0,14:20,Thursday,FINCH AND WESTON,Mechanical,5,10,W,9104
2020-09-24,108.0,14:25,Thursday,JANE AND DRIFTWOOD,Collision - TTC,17,34,N,3278
2020-09-24,89.0,15:00,Thursday,WESTON AND HUMBER,General Delay,0,0,S,0
2020-09-24,44.0,15:14,Thursday,KIPLING STATION,Vision,5,10,S,8606
2020-09-24,165.0,15:15,Thursday,FENMAR AND WESTON,Investigation,199,211,B,3318
2020-09-24,900.0,15:24,Thursday,KIPLING STATION,Mechanical,12,24,S,8000
2020-09-24,999.0,15:25,Thursday,KENHAR AND WESTON,Utilized Off Route,0,0,E,3253
2020-09-24,110.0,15:32,Thursday,ISLINGTON STATION,Mechanical,24,48,N,7978
2020-09-24,32.0,15:49,Thursday,EGLINTON AND DUFFERIN,Investigation,115,119,B,1037
2020-09-24,47.0,15:54,Thursday,LANSDOWNE AND COLLEGE,Mechanical,13,26,S,1083
2020-09-24,52.0,16:00,Thursday,WESTON AND LAWRENCE,General Delay,0,0,B,0
2020-09-24,85.0,16:17,Thursday,SHEPPARD AND BRIMLEY,Mechanical,13,26,W,1550
2020-09-24,89.0,16:32,Thursday,WESTON AND OXFORD,Mechanical,10,25,N,9050
2020-09-24,7.0,16:43,Thursday,BATHURST STATION,Mechanical,7,15,N,1211
2020-09-24,54.0,16:48,Thursday,MCCOWAN STATION -,Security,2,13,W,8884
2020-09-24,84.0,17:04,Thursday,FENMAR AND SIGNET,Investigation,195,215,N,3231
2020-09-24,56.0,17:16,Thursday,EGLINTON STATION,Operations - Operator,21,42,S,8147
2020-09-24,60.0,17:33,Thursday,STEELES AND KEELE,Mechanical,11,22,E,3603
2020-09-24,36.0,17:37,Thursday,WESTON AND FENMAR,Investigation,56,68,W,3711
2020-09-24,35.0,17:40,Thursday,JANE AND SHEPPARD,Emergency Services,6,12,N,3267
2020-09-24,36.0,17:44,Thursday,FINCH - KEELE TO HWY 4,Investigation,0,0,B,0
2020-09-24,108.0,18:39,Thursday,DRIFTWOOD AND JANE,Investigation,0,0,,0
2020-09-24,86.0,18:51,Thursday,MEADOWVALE LOOP,Security,16,32,W,8946
2020-09-24,32.0,19:11,Thursday,EGLINTON STATION,Emergency Services,5,10,W,1120
2020-09-24,161.0,19:40,Thursday,OSSINGTON STATION,Collision - TTC,23,46,E,1055
2020-09-24,100.0,19:48,Thursday,BROADVIEW STATION @ 8:,Operations - Operator,0,0,,8934
